edge_id,node_a,node_b,similarity
2271,731,1160,0.000000
2272,706,914,0.714286
2273,706,1120,0.095238
2274,914,1120,0.190476
2275,706,963,0.200000
2276,706,1523,0.600000
2277,963,1523,0.200000
2278,708,1260,0.375000
2279,708,1701,0.062500
2280,1260,1701,0.562500
2281,711,923,0.600000
2282,711,1436,0.300000
2283,923,1436,0.100000
2284,713,1187,0.466667
2285,713,1490,0.200000
2286,1187,1490,0.333333
2287,716,793,0.800000
2288,716,1378,0.133333
2289,793,1378,0.413793
2290,716,1067,0.157895
2291,716,1286,0.157895
2292,1067,1286,0.684211
2293,717,792,0.235294
2294,717,1621,0.058824
2295,792,1621,0.705882
2296,721,1197,0.076923
2297,721,1558,0.923077
2298,1197,1558,0.000000
2299,727,757,0.210526
2300,727,1568,0.052632
2301,757,1568,0.736842
2302,729,1294,0.222222
2303,729,1445,0.388889
2304,1294,1445,0.388889
2305,730,1075,1.000000
2306,730,1627,0.000000
2307,1075,1627,0.000000
2308,731,1184,0.785714
2309,731,1575,0.142857
2310,1184,1575,0.071429
2311,732,988,0.000000
2312,732,1613,0.000000
2313,988,1613,1.000000
2314,732,996,0.250000
2315,732,1619,0.200000
2316,996,1619,0.550000
2317,734,737,0.611111
2318,734,1036,0.277778
2319,737,1036,0.111111
2320,734,986,0.437500
2321,734,1132,0.062500
2322,986,1132,0.500000
2323,735,982,0.000000
2324,735,1411,0.227273
2325,982,1411,0.772727
2326,735,983,0.687500
2327,735,1325,0.187500
2328,983,1325,0.125000
2329,735,1144,0.333333
2330,735,1696,0.466667
2331,1144,1696,0.200000
2332,736,1446,0.000000
2333,736,1710,0.615385
2334,1446,1710,0.384615
2335,738,971,0.062500
2336,738,1279,0.750000
2337,971,1279,0.187500
2338,740,853,0.769231
2339,740,1467,0.000000
2340,853,1467,0.230769
2341,742,1514,0.571429
2342,742,1774,0.428571
2343,1514,1774,0.000000
2344,749,878,0.642857
2345,749,1029,0.357143
2346,878,1029,0.000000
2347,749,1087,0.157895
2348,749,1300,0.789474
2349,1087,1300,0.052632
2350,749,1109,0.133333
2351,749,1360,0.733333
2352,1109,1360,0.133333
2353,749,1639,0.315789
2354,749,1774,0.631579
2355,1639,1774,0.052632
2356,751,1073,0.083333
2357,751,1108,0.916667
2358,1073,1108,0.000000
2359,752,1351,0.062500
2360,752,1782,0.812500
2361,1351,1782,0.125000
2362,752,1478,0.153846
2363,752,1617,0.538462
2364,1478,1617,0.307692
2365,755,1216,0.000000
2366,755,1355,0.764706
2367,1216,1355,0.235294
2368,755,1221,0.000000
2369,755,1619,0.722222
2370,1221,1619,0.277778
2371,757,872,0.571429
2372,757,1716,0.190476
2373,872,1716,0.238095
2374,758,878,0.190476
2375,758,1818,0.476190
2376,878,1818,0.333333
2377,759,1063,0.076923
2378,759,1677,0.846154
2379,1063,1677,0.076923
2380,759,1237,0.473684
2381,759,1757,0.105263
2382,1237,1757,0.421053
2383,760,1358,0.266667
2384,760,1759,0.400000
2385,1358,1759,0.333333
2386,762,1483,0.210526
2387,762,1583,0.368421
2388,1483,1583,0.421053
2389,763,870,0.071429
2390,763,1600,0.142857
2391,870,1600,0.785714
2392,767,1230,0.285714
2393,767,1412,0.000000
2394,1230,1412,0.714286
2395,776,826,0.214286
2396,776,1259,0.642857
2397,826,1259,0.142857
2398,780,947,0.692308
2399,780,1364,0.230769
2400,947,1364,0.076923
2401,780,1243,0.058824
2402,780,1278,0.294118
2403,1243,1278,0.647059
2404,783,837,0.888889
2405,783,1570,0.111111
2406,837,1570,0.000000
2407,783,920,0.000000
2408,783,1412,0.625000
2409,920,1412,0.375000
2410,783,1449,0.846154
2411,783,1495,0.153846
2412,1449,1495,0.000000
2413,783,1675,0.133333
2414,783,1726,0.600000
2415,1675,1726,0.266667
2416,784,991,0.000000
2417,784,1506,0.230769
2418,991,1506,0.769231
2419,785,1613,0.000000
2420,785,1823,0.117647
2421,1613,1823,0.882353
2422,786,871,0.500000
2423,786,1695,0.357143
2424,871,1695,0.142857
2425,787,1025,0.333333
2426,787,1622,0.533333
2427,1025,1622,0.133333
2428,790,1502,0.000000
2429,790,1558,0.411765
2430,1502,1558,0.588235
2431,790,1550,0.222222
2432,790,1743,0.222222
2433,1550,1743,0.555556
2434,792,1196,0.375000
2435,792,1715,0.437500
2436,1196,1715,0.187500
2437,793,1474,0.071429
2438,1378,1474,0.142857
2439,796,1497,0.111111
2440,796,1742,0.833333
2441,1497,1742,0.055556
2442,797,885,0.666667
2443,797,1131,0.066667
2444,885,1131,0.266667
2445,798,1080,0.937500
2446,798,1385,0.000000
2447,1080,1385,0.062500
2448,799,846,0.705882
2449,799,1474,0.000000
2450,846,1474,0.294118
2451,801,1120,0.400000
2452,801,1450,0.400000
2453,1120,1450,0.200000
2454,804,927,0.600000
2455,804,1349,0.200000
2456,927,1349,0.200000
2457,804,1202,0.166667
2458,804,1722,0.666667
2459,1202,1722,0.166667
2460,804,1335,0.266667
2461,804,1491,0.133333
2462,1335,1491,0.600000
2463,805,1096,0.705882
2464,805,1276,0.000000
2465,1096,1276,0.294118
2466,810,1138,0.214286
2467,810,1232,0.214286
2468,1138,1232,0.571429
2469,813,1008,0.133333
2470,813,1142,0.066667
2471,1008,1142,0.800000
2472,815,1248,0.857143
2473,815,1618,0.142857
2474,1248,1618,0.000000
2475,819,1001,0.315789
2476,819,1590,0.421053
2477,1001,1590,0.263158
2478,822,1071,0.187500
2479,822,1702,0.812500
2480,1071,1702,0.000000
2481,827,889,0.538462
2482,827,1536,0.307692
2483,889,1536,0.153846
2484,827,925,0.312500
2485,827,1163,0.250000
2486,925,1163,0.437500
2487,830,870,0.700000
2488,830,1331,0.150000
2489,870,1331,0.150000
2490,830,1179,0.300000
2491,830,1650,0.050000
2492,1179,1650,0.650000
2493,830,1512,0.066667
2494,830,1806,0.200000
2495,1512,1806,0.733333
2496,831,1048,0.666667
2497,831,1176,0.333333
2498,1048,1176,0.000000
2499,836,1052,0.666667
2500,836,1082,0.222222
2501,1052,1082,0.111111
2502,837,1251,0.272727
2503,837,1755,0.090909
2504,1251,1755,0.636364
2505,838,1070,0.615385
2506,838,1339,0.153846
2507,1070,1339,0.230769
2508,838,1082,0.000000
2509,838,1835,0.000000
2510,1082,1835,1.000000
2511,838,1306,0.000000
2512,838,1409,0.050000
2513,1306,1409,0.950000
2514,842,1323,0.000000
2515,842,1759,1.000000
2516,1323,1759,0.000000
2517,844,1677,0.400000
2518,844,1798,0.133333
2519,1677,1798,0.466667
2520,845,1251,0.058824
2521,845,1833,0.058824
2522,1251,1833,0.882353
2523,848,1352,0.562500
2524,848,1386,0.437500
2525,1352,1386,0.000000
2526,848,1577,0.777778
2527,848,1811,0.222222
2528,1577,1811,0.000000
2529,849,902,0.214286
2530,849,1744,0.071429
2531,902,1744,0.714286
2532,850,1719,0.315789
2533,850,1816,0.684211
2534,1719,1816,0.000000
2535,852,1173,0.000000
2536,852,1509,1.000000
2537,1173,1509,0.000000
2538,854,985,0.133333
2539,854,1583,0.333333
2540,985,1583,0.533333
2541,854,1379,0.214286
2542,854,1606,0.000000
2543,1379,1606,0.785714
2544,855,1461,0.000000
2545,855,1538,0.142857
2546,1461,1538,0.857143
2547,857,905,0.230769
2548,857,1029,0.384615
2549,905,1029,0.384615
2550,860,1358,0.000000
2551,860,1386,0.944444
2552,1358,1386,0.055556
2553,862,1245,0.142857
2554,862,1753,0.357143
2555,1245,1753,0.500000
2556,863,1104,0.076923
2557,863,1132,0.000000
2558,1104,1132,0.923077
2559,864,1476,0.058824
2560,864,1660,0.294118
2561,1476,1660,0.647059
2562,865,1407,0.000000
2563,865,1853,1.000000
2564,1407,1853,0.000000
2565,871,926,0.705882
2566,871,1840,0.176471
2567,926,1840,0.117647
2568,871,1182,0.133333
2569,871,1759,0.466667
2570,1182,1759,0.400000
2571,871,1656,0.058824
2572,871,1681,0.705882
2573,1656,1681,0.235294
2574,872,951,0.000000
2575,872,1853,0.333333
2576,951,1853,0.666667
2577,876,1041,0.312500
2578,876,1258,0.187500
2579,1041,1258,0.500000
2580,878,1449,0.888889
2581,878,1613,0.055556
2582,1449,1613,0.055556
2583,885,1560,0.058824
2584,885,1668,0.000000
2585,1560,1668,0.941176
2586,886,920,0.058824
2587,886,1820,0.882353
2588,920,1820,0.058824
2589,893,970,0.307692
2590,893,1175,0.307692
2591,970,1175,0.384615
2592,893,1115,0.875000
2593,893,1158,0.125000
2594,1115,1158,0.000000
2595,897,943,0.062500
2596,897,1358,0.375000
2597,943,1358,0.562500
2598,898,906,0.055556
2599,898,1359,0.944444
2600,906,1359,0.000000
2601,901,1442,0.000000
2602,901,1772,0.066667
2603,1442,1772,0.933333
2604,904,909,0.000000
2605,904,1158,0.944444
2606,909,1158,0.055556
2607,906,1350,0.133333
2608,906,1755,0.266667
2609,1350,1755,0.600000
2610,908,1032,0.176471
2611,908,1813,0.823529
2612,1032,1813,0.000000
2613,909,1146,0.384615
2614,909,1725,0.230769
2615,1146,1725,0.384615
2616,910,1592,0.153846
2617,910,1623,0.307692
2618,1592,1623,0.538462
2619,915,1066,0.500000
2620,915,1634,0.500000
2621,1066,1634,0.000000
2622,916,1156,0.000000
2623,916,1255,0.866667
2624,1156,1255,0.133333
2625,919,1154,0.333333
2626,919,1227,0.166667
2627,1154,1227,0.500000
2628,926,1365,0.058824
2629,926,1591,0.235294
2630,1365,1591,0.705882
2631,930,1544,0.812500
2632,930,1545,0.125000
2633,1544,1545,0.062500
2634,931,1328,0.000000
2635,931,1787,0.312500
2636,1328,1787,0.687500
2637,934,1248,0.157895
2638,934,1784,0.842105
2639,1248,1784,0.000000
2640,944,1274,0.153846
2641,944,1612,0.000000
2642,1274,1612,0.846154
2643,948,1222,0.923077
2644,948,1588,0.076923
2645,1222,1588,0.000000
2646,949,1224,0.411765
2647,949,1572,0.470588
2648,1224,1572,0.117647
2649,952,1147,0.466667
2650,952,1450,0.133333
2651,1147,1450,0.400000
2652,952,1410,0.076923
2653,952,1419,0.846154
2654,1410,1419,0.076923
2655,955,1364,0.705882
2656,955,1815,0.235294
2657,1364,1815,0.058824
2658,956,1118,0.076923
2659,956,1807,0.692308
2660,1118,1807,0.230769
2661,966,1308,0.285714
2662,966,1838,0.000000
2663,1308,1838,0.714286
2664,967,1466,0.055556
2665,967,1747,0.055556
2666,1466,1747,0.888889
2667,971,1196,0.461538
2668,971,1338,0.384615
2669,1196,1338,0.153846
2670,971,1302,0.375000
2671,971,1469,0.125000
2672,1302,1469,0.500000
2673,975,1428,0.105263
2674,975,1775,0.105263
2675,1428,1775,0.789474
2676,976,1230,0.625000
2677,976,1584,0.375000
2678,1230,1584,0.000000
2679,976,1445,0.500000
2680,976,1786,0.142857
2681,1445,1786,0.357143
2682,977,1375,0.083333
2683,977,1838,0.166667
2684,1375,1838,0.750000
2685,982,1530,0.000000
2686,982,1798,0.714286
2687,1530,1798,0.285714
2688,983,1507,0.846154
2689,983,1804,0.000000
2690,1507,1804,0.153846
2691,987,1702,0.500000
2692,987,1753,0.125000
2693,1702,1753,0.375000
2694,988,1125,0.000000
2695,988,1752,0.142857
2696,1125,1752,0.857143
2697,989,1208,0.000000
2698,989,1255,0.055556
2699,1208,1255,0.944444
2700,992,1409,1.000000
2701,992,1606,0.000000
2702,1409,1606,0.000000
2703,994,1286,0.000000
2704,994,1488,0.733333
2705,1286,1488,0.266667
2706,997,1029,0.250000
2707,997,1437,0.625000
2708,1029,1437,0.125000
2709,999,1064,0.352941
2710,999,1353,0.117647
2711,1064,1353,0.529412
2712,999,1315,0.285714
2713,999,1753,0.357143
2714,1315,1753,0.357143
2715,1000,1639,0.142857
2716,1000,1799,0.857143
2717,1639,1799,0.000000
2718,1003,1179,0.000000
2719,1003,1756,0.071429
2720,1179,1756,0.928571
2721,1006,1337,0.000000
2722,1006,1849,0.058824
2723,1337,1849,0.941176
2724,1008,1434,0.562500
2725,1008,1748,0.062500
2726,1434,1748,0.375000
2727,1010,1151,0.176471
2728,1010,1354,0.647059
2729,1151,1354,0.176471
2730,1012,1326,0.250000
2731,1012,1401,0.562500
2732,1326,1401,0.187500
2733,1014,1390,0.214286
2734,1014,1777,0.000000
2735,1390,1777,0.785714
2736,1017,1325,0.000000
2737,1017,1550,0.071429
2738,1325,1550,0.928571
2739,1019,1032,0.500000
2740,1019,1457,0.200000
2741,1032,1457,0.300000
2742,1021,1298,0.642857
2743,1021,1494,0.071429
2744,1298,1494,0.285714
2745,1024,1471,0.076923
2746,1024,1572,0.538462
2747,1471,1572,0.384615
2748,1029,1113,0.466667
2749,1029,1120,0.466667
2750,1113,1120,0.066667
2751,1031,1416,0.052632
2752,1031,1828,0.315789
2753,1416,1828,0.631579
2754,1034,1147,0.000000
2755,1034,1658,1.000000
2756,1147,1658,0.000000
2757,1044,1480,0.666667
2758,1044,1737,0.000000
2759,1480,1737,0.333333
2760,1045,1486,0.454545
2761,1045,1664,0.000000
2762,1486,1664,0.545455
2763,1048,1178,0.052632
2764,1048,1531,0.000000
2765,1178,1531,0.947368
2766,1059,1357,0.125000
2767,1059,1424,0.750000
2768,1357,1424,0.125000
2769,1064,1398,0.000000
2770,1064,1788,0.357143
2771,1398,1788,0.642857
2772,1064,1486,0.153846
2773,1064,1661,0.692308
2774,1486,1661,0.153846
2775,1065,1346,0.625000
2776,1065,1676,0.125000
2777,1346,1676,0.250000
2778,1066,1407,0.058824
2779,1066,1763,0.000000
2780,1407,1763,0.941176
2781,1068,1235,0.090909
2782,1068,1782,0.818182
2783,1235,1782,0.090909
2784,1075,1485,0.000000
2785,1075,1723,0.200000
2786,1485,1723,0.800000
2787,1086,1332,1.000000
2788,1086,1553,0.000000
2789,1332,1553,0.000000
2790,1088,1427,0.066667
2791,1088,1735,0.800000
2792,1427,1735,0.133333
2793,1093,1478,0.636364
2794,1093,1697,0.181818
2795,1478,1697,0.181818
2796,1098,1200,0.533333
2797,1098,1438,0.400000
2798,1200,1438,0.066667
2799,1099,1757,0.000000
2800,1099,1835,0.000000
2801,1757,1835,1.000000
2802,1100,1576,0.500000
2803,1100,1791,0.285714
2804,1576,1791,0.214286
2805,1101,1255,0.285714
2806,1101,1705,0.428571
2807,1255,1705,0.285714
2808,1114,1254,0.500000
2809,1114,1371,0.400000
2810,1254,1371,0.100000
2811,1116,1395,0.266667
2812,1116,1515,0.266667
2813,1395,1515,0.466667
2814,1118,1822,0.933333
2815,1118,1826,0.066667
2816,1822,1826,0.000000
2817,1123,1438,1.000000
2818,1123,1719,0.000000
2819,1438,1719,0.000000
2820,1128,1324,0.750000
2821,1128,1658,0.083333
2822,1324,1658,0.166667
2823,1131,1537,0.000000
2824,1131,1568,0.818182
2825,1537,1568,0.181818
2826,1135,1250,0.111111
2827,1135,1555,0.111111
2828,1250,1555,0.777778
2829,1147,1589,0.428571
2830,1147,1662,0.285714
2831,1589,1662,0.285714
2832,1148,1249,0.117647
2833,1148,1377,0.647059
2834,1249,1377,0.235294
2835,1151,1292,0.875000
2836,1151,1710,0.000000
2837,1292,1710,0.125000
2838,1160,1220,0.933333
2839,1160,1463,0.066667
2840,1220,1463,0.000000
2841,1160,1381,0.153846
2842,1160,1453,0.461538
2843,1381,1453,0.384615
2844,1161,1754,0.125000
2845,1161,1814,0.500000
2846,1754,1814,0.375000
2847,1165,1337,0.058824
2848,1165,1729,0.294118
2849,1337,1729,0.647059
2850,1184,1655,0.100000
2851,1184,1817,0.600000
2852,1655,1817,0.300000
2853,1201,1284,0.105263
2854,1201,1639,0.684211
2855,1284,1639,0.210526
2856,1224,1455,0.157895
2857,1224,1460,0.052632
2858,1455,1460,0.789474
2859,1226,1504,0.100000
2860,1226,1771,0.250000
2861,1504,1771,0.650000
2862,1228,1655,0.083333
2863,1228,1661,0.250000
2864,1655,1661,0.666667
2865,1229,1292,0.437500
2866,1229,1547,0.187500
2867,1292,1547,0.375000
2868,1231,1527,0.250000
2869,1231,1797,0.583333
2870,1527,1797,0.166667
2871,1236,1471,0.500000
2872,1236,1755,0.142857
2873,1471,1755,0.357143
2874,1239,1727,0.470588
2875,1239,1828,0.294118
2876,1727,1828,0.235294
2877,1242,1462,0.230769
2878,1242,1796,0.307692
2879,1462,1796,0.461538
2880,1245,1349,0.384615
2881,1245,1616,0.461538
2882,1349,1616,0.153846
2883,1247,1319,0.937500
2884,1247,1320,0.000000
2885,1319,1320,0.062500
2886,1261,1386,0.894737
2887,1261,1584,0.000000
2888,1386,1584,0.105263
2889,1271,1386,0.187500
2890,1271,1388,0.750000
2891,1386,1388,0.062500
2892,1271,1405,0.352941
2893,1271,1510,0.294118
2894,1405,1510,0.352941
2895,1272,1634,0.105263
2896,1272,1748,0.526316
2897,1634,1748,0.368421
2898,1275,1336,0.214286
2899,1275,1800,0.285714
2900,1336,1800,0.500000
2901,1276,1429,0.050000
2902,1276,1813,0.650000
2903,1429,1813,0.300000
2904,1295,1438,0.058824
2905,1295,1584,0.705882
2906,1438,1584,0.235294
2907,1301,1378,0.352941
2908,1301,1507,0.235294
2909,1378,1507,0.411765
2910,1303,1426,0.705882
2911,1303,1576,0.117647
2912,1426,1576,0.176471
2913,1304,1360,0.833333
2914,1304,1524,0.166667
2915,1360,1524,0.000000
2916,1305,1393,0.000000
2917,1305,1790,0.833333
2918,1393,1790,0.166667
2919,1311,1552,0.285714
2920,1311,1819,0.142857
2921,1552,1819,0.571429
2922,1330,1568,0.466667
2923,1330,1777,0.066667
2924,1568,1777,0.466667
2925,1343,1371,0.500000
2926,1343,1434,0.416667
2927,1371,1434,0.083333
2928,1344,1379,0.952381
2929,1344,1559,0.000000
2930,1379,1559,0.047619
2931,1348,1558,0.100000
2932,1348,1776,0.050000
2933,1558,1776,0.850000
2934,1349,1805,0.500000
2935,1349,1828,0.150000
2936,1805,1828,0.350000
2937,1356,1374,0.631579
2938,1356,1686,0.105263
2939,1374,1686,0.263158
2940,1371,1708,0.105263
2941,1371,1719,0.789474
2942,1708,1719,0.105263
2943,1379,1472,0.285714
2944,1379,1699,0.285714
2945,1472,1699,0.428571
2946,1391,1416,0.777778
2947,1391,1477,0.166667
2948,1416,1477,0.055556
2949,1395,1772,0.166667
2950,1395,1820,0.000000
2951,1772,1820,0.833333
2952,1411,1431,0.714286
2953,1411,1801,0.142857
2954,1431,1801,0.142857
2955,1413,1514,0.111111
2956,1413,1533,0.611111
2957,1514,1533,0.277778
2958,1428,1544,0.500000
2959,1428,1664,0.125000
2960,1544,1664,0.375000
2961,1432,1670,0.500000
2962,1432,1810,0.250000
2963,1670,1810,0.250000
2964,1434,1482,0.000000
2965,1434,1755,0.750000
2966,1482,1755,0.250000
2967,1443,1740,0.615385
2968,1443,1745,0.307692
2969,1740,1745,0.076923
2970,1464,1698,0.294118
2971,1464,1710,0.058824
2972,1698,1710,0.647059
2973,1480,1616,0.142857
2974,1480,1802,0.714286
2975,1616,1802,0.142857
2976,1483,1641,0.526316
2977,1483,1792,0.368421
2978,1641,1792,0.105263
2979,1492,1723,0.400000
2980,1492,1810,0.533333
2981,1723,1810,0.066667
2982,1520,1609,0.647059
2983,1520,1696,0.352941
2984,1609,1696,0.000000
2985,1538,1654,0.705882
2986,1538,1757,0.000000
2987,1654,1757,0.294118
2988,1542,1698,1.000000
2989,1542,1804,0.000000
2990,1698,1804,0.000000
2991,1546,1639,0.000000
2992,1546,1696,0.187500
2993,1639,1696,0.812500
2994,1749,1751,0.583333
2995,1749,1820,0.166667
2996,1751,1820,0.250000
