edge_id,node_a,node_b,similarity
238221,502,1104,1.000000
238222,33,72,0.000000
238223,72,1503,0.000000
238224,33,1575,0.200000
238225,33,2414,1.000000
238226,226,1503,0.111111
238227,1503,1575,1.000000
238228,1503,2306,1.000000
238229,1503,2414,1.000000
238230,1575,2306,1.000000
238231,2306,2414,1.000000
238232,446,1896,0.000000
238233,22,508,0.142857
238234,193,2526,0.000000
238235,508,1601,0.000000
238236,508,2114,0.000000
238237,508,2526,0.000000
238238,519,2526,0.000000
238239,1609,2526,1.000000
238240,2114,2526,1.000000
238241,1604,1937,0.000000
238242,1604,2469,1.000000
238243,52,846,0.500000
238244,52,1721,0.000000
238245,1437,1822,0.000000
238246,1721,1822,1.000000
238247,969,1084,0.000000
238248,401,472,1.000000
238249,472,973,0.000000
238250,194,673,0.000000
238251,519,673,0.000000
238252,287,2095,0.000000
238253,827,1899,1.000000
238254,827,2168,0.000000
238255,827,2167,1.000000
238256,267,1159,1.000000
238257,325,2486,0.000000
238258,503,2486,0.000000
238259,2305,2486,1.000000
238260,964,1780,1.000000
238261,494,1425,0.400000
238262,535,1425,0.000000
238263,25,321,1.000000
238264,321,773,0.000000
238265,25,885,1.000000
238266,773,885,0.000000
238267,25,1450,1.000000
238268,773,1450,0.000000
238269,1450,1559,1.000000
238270,15,72,1.000000
238271,15,769,0.000000
238272,72,769,0.000000
238273,15,155,1.000000
238274,155,769,0.000000
238275,15,157,1.000000
238276,15,247,1.000000
238277,536,769,0.000000
238278,15,623,1.000000
238279,72,155,1.000000
238280,72,157,0.166667
238281,72,247,1.000000
238282,72,536,1.000000
238283,72,623,1.000000
238284,155,247,1.000000
238285,155,623,1.000000
238286,157,247,1.000000
238287,157,623,0.111111
238288,247,536,1.000000
238289,536,623,1.000000
238290,812,1074,0.000000
238291,460,598,0.500000
238292,460,1660,1.000000
238293,460,2166,1.000000
238294,1660,2166,1.000000
238295,908,941,0.000000
238296,941,971,0.400000
238297,908,1809,0.000000
238298,941,1845,1.000000
238299,971,1809,0.000000
238300,453,1603,1.000000
238301,665,1603,0.125000
238302,216,1805,1.000000
238303,249,1300,0.000000
238304,625,1300,1.000000
238305,626,1176,1.000000
238306,626,1300,1.000000
238307,1176,1805,1.000000
238308,1300,1805,1.000000
238309,684,1575,0.125000
238310,684,1881,0.250000
238311,684,1896,1.000000
238312,685,1896,1.000000
238313,715,1575,1.000000
238314,715,1896,1.000000
238315,890,1896,0.100000
238316,1575,1881,1.000000
238317,1575,1896,1.000000
238318,1881,1896,1.000000
238319,898,2800,0.000000
238320,900,2800,0.000000
238321,1868,2800,1.000000
238322,1929,2800,1.000000
238323,218,825,1.000000
238324,825,993,0.000000
238325,218,1191,0.000000
238326,218,1665,0.000000
238327,993,1191,1.000000
238328,993,1480,0.000000
238329,993,1665,1.000000
238330,1480,1665,0.000000
238331,825,1480,1.000000
238332,79,1414,0.000000
238333,943,1299,1.000000
238334,943,1745,0.000000
238335,1299,1745,0.000000
238336,363,1163,1.000000
238337,8,1847,0.000000
238338,53,1847,1.000000
238339,712,1847,1.000000
238340,159,420,0.000000
238341,164,420,0.000000
238342,322,420,0.000000
238343,374,420,0.000000
238344,159,419,1.000000
238345,419,1576,0.000000
238346,420,1576,1.000000
238347,164,419,1.000000
238348,322,419,1.000000
238349,374,419,1.000000
238350,20,1890,0.000000
238351,97,1890,1.000000
238352,98,1890,1.000000
238353,383,515,1.000000
238354,383,1890,1.000000
238355,102,697,0.000000
238356,103,697,0.000000
238357,102,1605,0.000000
238358,103,1605,0.000000
238359,102,1771,0.000000
238360,103,1771,0.000000
238361,254,697,1.000000
238362,254,1605,1.000000
238363,254,1771,1.000000
238364,1385,1605,1.000000
238365,180,622,1.000000
238366,619,622,1.000000
238367,1282,2465,0.000000
238368,2090,2465,1.000000
238369,189,2674,0.000000
238370,213,2674,0.000000
238371,266,2674,0.000000
238372,271,2674,0.000000
238373,189,687,1.000000
238374,687,2674,0.000000
238375,688,2674,0.000000
238376,747,2674,0.000000
238377,1087,2294,0.000000
238378,1087,2970,0.000000
238379,982,2970,1.000000
238380,1447,2294,1.000000
238381,2294,2970,1.000000
238382,871,2708,0.000000
238383,82,2259,1.000000
238384,244,2259,0.000000
238385,84,2259,1.000000
238386,194,1236,0.000000
238387,271,1939,1.000000
238388,400,1939,0.000000
238389,1425,1490,0.000000
238390,1425,1939,1.000000
238391,1921,1939,1.000000
238392,1939,2354,1.000000
238393,31,321,0.100000
238394,984,1451,0.000000
238395,410,1423,1.000000
238396,410,2272,0.000000
238397,513,2272,1.000000
238398,513,2690,0.000000
238399,663,2272,1.000000
238400,663,2690,0.000000
238401,1423,2272,0.000000
238402,1423,2690,1.000000
238403,196,524,0.833333
238404,232,1908,1.000000
238405,339,626,0.000000
238406,339,627,0.000000
238407,2003,2268,0.000000
238408,2003,2323,0.000000
238409,2268,2323,1.000000
238410,385,1876,0.000000
238411,1437,1590,1.000000
238412,1437,1909,0.000000
238413,1590,1909,0.000000
238414,51,1627,0.000000
238415,755,1627,1.000000
238416,755,1914,0.000000
238417,776,1342,0.214286
238418,776,1627,1.000000
238419,1627,1914,0.000000
238420,1342,1914,1.000000
238421,536,1744,0.000000
238422,536,1745,0.000000
238423,12,2275,0.000000
238424,173,2275,0.000000
238425,1138,2275,0.000000
238426,62,1192,0.000000
238427,741,960,1.000000
238428,22,63,0.000000
238429,22,66,1.000000
238430,63,193,0.000000
238431,63,1310,1.000000
238432,63,1585,0.000000
238433,63,2114,0.000000
238434,66,1310,0.000000
238435,1310,1559,1.000000
238436,1310,1585,0.000000
238437,66,193,1.000000
238438,66,1585,1.000000
238439,66,2114,1.000000
238440,1585,2114,1.000000
238441,616,1117,0.500000
238442,192,1114,0.250000
238443,616,1114,0.166667
238444,24,110,0.000000
238445,24,217,0.000000
238446,24,780,1.000000
238447,24,1205,0.000000
238448,24,2249,1.000000
238449,1205,2249,0.000000
238450,1764,1867,0.000000
238451,1765,1867,0.000000
238452,92,1685,1.000000
238453,1503,1814,1.000000
238454,428,1733,0.000000
238455,87,1777,0.428571
238456,92,1777,0.000000
238457,525,1542,0.000000
238458,1424,1777,0.000000
238459,92,1424,1.000000
238460,1424,1542,1.000000
238461,627,796,0.000000
238462,490,925,0.250000
238463,210,721,1.000000
238464,210,2175,0.000000
238465,721,2175,0.000000
238466,717,1760,0.000000
238467,905,1171,0.333333
238468,317,2116,1.000000
238469,317,2424,0.000000
238470,126,2947,0.000000
238471,126,2957,1.000000
238472,2947,2957,0.000000
238473,184,855,0.000000
238474,184,856,1.000000
238475,184,1312,0.000000
238476,207,1945,1.000000
238477,1945,2688,0.000000
238478,207,2345,1.000000
238479,2345,2688,0.000000
238480,2688,2729,0.000000
238481,1817,1945,1.000000
238482,1817,2345,1.000000
238483,1817,2730,0.600000
238484,1945,2345,1.000000
238485,1945,2495,1.000000
238486,1945,2729,1.000000
238487,1945,2730,1.000000
238488,2345,2495,1.000000
238489,2345,2729,1.000000
238490,2345,2730,1.000000
238491,369,2207,0.000000
238492,1639,2207,0.000000
238493,381,1639,1.000000
238494,1,1653,0.000000
238495,704,1653,1.000000
238496,184,901,1.000000
238497,184,1342,0.000000
238498,184,1868,0.000000
238499,184,2395,0.000000
238500,901,2395,0.000000
238501,1342,1868,1.000000
238502,1342,2395,1.000000
238503,1868,2395,1.000000
238504,3,49,0.000000
238505,49,473,0.000000
238506,1588,2662,0.000000
238507,12,2819,0.000000
238508,95,2819,0.000000
238509,96,2819,0.000000
238510,173,2819,0.000000
238511,707,1395,0.000000
238512,1257,1395,0.000000
238513,503,1183,1.000000
238514,262,334,0.000000
238515,334,2138,1.000000
238516,334,2538,1.000000
238517,769,1187,0.000000
238518,769,1272,0.000000
238519,17,2184,0.000000
238520,2184,2208,1.000000
238521,248,2816,1.000000
238522,625,2816,0.000000
238523,248,2853,0.000000
238524,625,2853,1.000000
238525,248,2932,1.000000
238526,625,2932,0.000000
238527,628,2816,0.000000
238528,628,2853,1.000000
238529,628,2932,0.000000
238530,853,2816,0.000000
238531,853,2853,1.000000
238532,853,2932,0.000000
238533,890,2853,0.000000
238534,1559,2853,0.000000
238535,890,2816,1.000000
238536,890,2932,1.000000
238537,1559,2816,1.000000
238538,1559,2932,1.000000
238539,80,440,0.000000
238540,321,2142,0.000000
238541,1,962,0.000000
238542,1,1906,1.000000
238543,704,1906,0.000000
238544,2021,2025,0.000000
238545,2025,2377,1.000000
238546,753,1865,0.000000
238547,1865,2014,0.000000
238548,1605,2014,1.000000
238549,908,976,0.000000
238550,908,2449,1.000000
238551,180,2021,0.000000
238552,625,2374,0.000000
238553,683,2374,1.000000
238554,773,2374,1.000000
238555,1681,2374,1.000000
238556,586,2776,0.000000
238557,1,248,0.000000
238558,1,683,0.000000
238559,248,704,0.375000
238560,1,1174,0.000000
238561,683,704,0.000000
238562,704,890,0.000000
238563,704,1174,0.000000
238564,704,2114,0.000000
238565,42,165,0.000000
238566,42,190,1.000000
238567,42,2740,0.000000
238568,165,2740,1.000000
238569,190,2740,0.000000
238570,500,2740,0.000000
238571,29,372,0.000000
238572,29,1520,0.000000
238573,372,1520,1.000000
238574,29,1632,0.000000
238575,372,1632,1.000000
238576,1520,1632,1.000000
238577,1520,2291,1.000000
238578,1632,2291,1.000000
238579,428,2548,0.000000
238580,526,2548,0.000000
238581,1650,2548,0.000000
238582,908,1650,1.000000
238583,1652,1830,1.000000
238584,1652,1864,0.000000
238585,1830,1864,0.000000
238586,1864,2158,0.000000
238587,689,1611,0.000000
238588,1611,2102,0.000000
238589,1611,2322,1.000000
238590,1611,2547,1.000000
238591,689,2695,0.000000
238592,1611,2695,0.222222
238593,2102,2322,0.000000
238594,2102,2695,0.000000
238595,2547,2695,1.000000
238596,1551,2753,0.000000
238597,871,1322,1.000000
238598,2001,2777,1.000000
238599,1199,2856,0.400000
238600,1207,2856,0.000000
238601,470,1424,0.000000
238602,1424,2265,0.000000
238603,138,1424,1.000000
238604,988,1136,1.000000
238605,53,453,0.000000
238606,53,2696,1.000000
238607,453,2696,0.000000
238608,663,1476,0.000000
238609,1476,1934,0.000000
238610,7,815,0.142857
238611,815,1323,0.333333
238612,557,1662,0.000000
238613,1063,1662,0.000000
238614,557,1661,1.000000
238615,1662,2267,0.000000
238616,1063,1661,1.000000
238617,1661,2267,1.000000
238618,192,872,0.000000
238619,192,1391,1.000000
238620,17,1970,0.000000
238621,79,1970,0.000000
238622,110,1970,0.000000
238623,111,1970,0.000000
238624,62,854,0.000000
238625,775,854,0.000000
238626,62,1688,0.000000
238627,854,1229,0.000000
238628,854,1688,1.000000
238629,979,1688,0.000000
238630,1229,1688,0.000000
238631,775,979,1.000000
238632,775,1229,1.000000
238633,537,574,1.000000
238634,538,574,0.000000
238635,1604,2111,0.000000
238636,1750,2111,1.000000
238637,1915,2111,0.000000
238638,114,847,0.000000
238639,114,2473,1.000000
238640,140,1377,0.000000
238641,489,1377,0.000000
238642,140,1797,0.000000
238643,1302,1377,0.000000
238644,1302,1797,0.000000
238645,1377,1797,1.000000
238646,1377,2405,0.000000
238647,1797,2405,0.000000
238648,1302,2405,1.000000
238649,411,1205,0.333333
238650,2,1267,1.000000
238651,232,670,1.000000
238652,766,1492,0.000000
238653,785,2251,1.000000
238654,1009,2251,0.000000
238655,91,166,1.000000
238656,98,2314,0.000000
238657,166,2314,1.000000
238658,23,347,0.000000
238659,212,1103,0.000000
238660,1103,1305,0.000000
238661,1265,1545,0.250000
238662,1695,1893,0.000000
238663,1695,2338,0.000000
238664,1545,1893,1.000000
238665,1893,2338,1.000000
238666,472,909,0.000000
238667,909,2545,0.000000
238668,107,1644,1.000000
238669,189,1644,0.000000
238670,189,2142,1.000000
238671,107,2149,0.000000
238672,189,2149,1.000000
238673,1644,2142,0.000000
238674,1644,2149,0.000000
238675,2142,2149,1.000000
238676,62,1232,0.000000
238677,62,2392,0.000000
238678,293,2392,0.000000
238679,293,2638,0.000000
238680,1232,2638,1.000000
238681,2392,2638,1.000000
238682,324,851,1.000000
238683,851,1138,1.000000
238684,851,1770,1.000000
238685,639,1047,0.000000
238686,639,1528,0.000000
238687,639,1801,0.000000
238688,469,573,1.000000
238689,317,1920,1.000000
238690,232,1103,0.200000
238691,872,1851,0.000000
238692,1103,1851,1.000000
238693,20,806,1.000000
238694,753,806,0.000000
238695,753,1570,0.000000
238696,753,2191,1.000000
238697,806,916,0.000000
238698,806,2191,0.000000
238699,916,2191,1.000000
238700,1570,2191,0.000000
238701,1573,2191,0.000000
238702,806,1570,1.000000
238703,806,1573,1.000000
238704,10,68,0.000000
238705,10,71,1.000000
238706,10,359,1.000000
238707,10,554,1.000000
238708,10,829,1.000000
238709,10,854,1.000000
238710,10,1353,0.000000
238711,10,1461,0.000000
238712,10,1789,0.000000
238713,554,829,1.000000
238714,872,1529,0.222222
238715,190,2785,1.000000
238716,872,2785,0.000000
238717,1047,2359,0.000000
238718,1047,2785,0.000000
238719,1103,2785,0.000000
238720,1302,2785,0.000000
238721,491,2785,1.000000
238722,1529,2359,1.000000
238723,1529,2785,1.000000
238724,2359,2785,1.000000
238725,931,1224,0.000000
238726,494,2781,1.000000
238727,559,2781,0.000000
238728,1241,2781,1.000000
238729,364,695,1.000000
238730,364,855,1.000000
238731,364,856,0.000000
238732,364,1329,1.000000
238733,364,1390,1.000000
238734,425,1390,0.000000
238735,364,2313,0.000000
238736,425,2313,1.000000
238737,1329,2313,0.000000
238738,1390,1781,0.000000
238739,1390,2313,0.000000
238740,855,1329,1.000000
238741,1329,1390,1.000000
238742,956,1224,0.000000
238743,956,1947,1.000000
238744,1224,1947,0.000000
238745,1436,1947,1.000000
238746,487,1049,0.000000
238747,961,1049,0.000000
238748,961,2425,0.000000
238749,1049,2425,1.000000
238750,107,833,0.571429
238751,142,1849,0.000000
238752,232,367,0.333333
238753,383,1849,0.000000
238754,455,1849,0.000000
238755,52,778,0.000000
238756,52,2177,0.000000
238757,159,1513,0.000000
238758,164,1513,0.000000
238759,159,2871,0.333333
238760,164,2871,0.000000
238761,159,1407,1.000000
238762,1407,1576,0.000000
238763,1407,2699,0.000000
238764,1407,2871,0.000000
238765,159,1408,1.000000
238766,1408,1576,0.000000
238767,1408,2699,0.000000
238768,1408,2871,0.000000
238769,1513,1576,1.000000
238770,1513,2699,1.000000
238771,1513,2871,1.000000
238772,1576,2871,1.000000
238773,2699,2871,1.000000
238774,164,1407,1.000000
238775,164,1408,1.000000
238776,1959,2201,0.000000
238777,1959,2312,0.000000
238778,1959,2521,1.000000
238779,111,891,0.000000
238780,753,891,1.000000
238781,98,175,0.000000
238782,98,1952,1.000000
238783,175,1952,0.000000
238784,98,2090,1.000000
238785,232,2090,0.125000
238786,579,2791,1.000000
238787,1952,2791,1.000000
238788,248,1685,0.000000
238789,808,1685,0.000000
238790,248,2413,0.000000
238791,808,2413,0.000000
238792,248,837,1.000000
238793,890,1685,0.000000
238794,890,2413,0.000000
238795,1685,2413,0.625000
238796,808,837,1.000000
238797,837,890,1.000000
238798,1019,1154,1.000000
238799,1019,1413,1.000000
238800,1235,1845,0.000000
238801,1236,1845,1.000000
238802,87,1685,0.000000
238803,90,1685,0.000000
238804,344,538,0.400000
238805,344,1685,0.000000
238806,538,818,0.400000
238807,538,1685,0.333333
238808,775,1685,0.000000
238809,818,1685,0.000000
238810,90,775,1.000000
238811,344,775,0.800000
238812,475,2091,0.750000
238813,1202,2091,1.000000
238814,149,1398,0.000000
238815,1270,1398,1.000000
238816,149,1646,1.000000
238817,1270,1982,0.000000
238818,149,2649,1.000000
238819,1398,1982,0.000000
238820,1398,2649,0.000000
238821,1646,1982,1.000000
238822,1646,2649,1.000000
238823,1982,2649,1.000000
238824,248,829,0.000000
238825,555,829,1.000000
238826,555,830,1.000000
238827,555,2091,1.000000
238828,23,75,1.000000
238829,75,833,0.000000
238830,75,834,0.000000
238831,354,833,0.000000
238832,354,834,0.000000
238833,23,397,1.000000
238834,397,833,0.000000
238835,397,834,0.000000
238836,740,833,0.000000
238837,740,834,0.000000
238838,75,354,1.000000
238839,75,397,1.000000
238840,75,740,1.000000
238841,75,1040,1.000000
238842,75,2014,0.285714
238843,354,1040,1.000000
238844,397,1040,1.000000
238845,397,2014,1.000000
238846,740,1040,1.000000
238847,740,2014,1.000000
238848,1040,2014,0.222222
238849,190,707,1.000000
238850,707,1302,0.000000
238851,190,943,1.000000
238852,943,1302,0.000000
238853,190,1437,1.000000
238854,1302,1437,0.000000
238855,1302,1672,0.000000
238856,190,2912,1.000000
238857,1302,2912,0.000000
238858,669,1672,1.000000
238859,669,2912,1.000000
238860,707,1672,1.000000
238861,707,2912,1.000000
238862,943,1672,1.000000
238863,943,2912,1.000000
238864,1437,1672,1.000000
238865,1437,2912,1.000000
238866,1672,2912,1.000000
238867,1191,2784,1.000000
238868,233,624,0.000000
238869,192,960,0.000000
238870,233,1771,0.272727
238871,611,624,0.000000
238872,611,960,1.000000
238873,620,624,0.300000
238874,620,960,1.000000
238875,620,1771,1.000000
238876,624,960,0.000000
238877,624,1771,0.000000
238878,624,1972,0.222222
238879,960,1718,0.000000
238880,960,1771,1.000000
238881,1718,1771,0.000000
238882,1771,1972,1.000000
238883,29,127,0.000000
238884,78,127,0.000000
238885,39,227,1.000000
238886,39,1342,0.000000
238887,227,1342,0.000000
238888,39,1343,0.000000
238889,227,1343,0.000000
238890,39,1777,0.000000
238891,227,1777,0.000000
238892,273,1930,0.000000
238893,516,1930,0.000000
238894,197,676,1.000000
238895,676,1268,0.375000
238896,197,933,1.000000
238897,676,1970,1.000000
238898,676,2253,1.000000
238899,933,1970,1.000000
238900,891,2661,0.000000
238901,244,2499,0.000000
238902,244,2120,1.000000
238903,363,668,1.000000
238904,301,718,1.000000
238905,1335,2464,0.333333
238906,2464,2812,0.222222
238907,1960,2464,0.555556
238908,740,1045,0.000000
238909,469,1603,0.000000
238910,470,1603,1.000000
238911,225,234,0.000000
238912,234,266,0.000000
238913,225,1312,1.000000
238914,234,1312,0.000000
238915,266,1312,1.000000
238916,830,2249,1.000000
238917,1044,2249,0.000000
238918,1658,2249,0.000000
238919,1130,2249,1.000000
238920,1572,2249,1.000000
238921,24,561,0.000000
238922,546,561,1.000000
238923,20,1159,0.000000
238924,20,2217,0.000000
238925,596,1159,0.000000
238926,834,1159,0.333333
238927,834,1718,0.000000
238928,834,2217,0.333333
238929,1004,1159,1.000000
238930,1004,1718,0.000000
238931,1004,2217,1.000000
238932,332,1012,1.000000
238933,943,1012,0.000000
238934,1012,1257,0.000000
238935,586,815,0.000000
238936,815,1245,0.000000
238937,220,372,0.142857
238938,379,841,1.000000
238939,379,1743,0.000000
238940,841,1743,0.000000
238941,841,2001,0.000000
238942,379,2368,1.000000
238943,1743,2368,0.000000
238944,2001,2368,0.000000
238945,183,1515,0.000000
238946,763,1633,0.000000
238947,785,1633,1.000000
238948,763,1827,0.000000
238949,785,1827,1.000000
238950,1633,1827,1.000000
238951,210,323,0.000000
238952,210,916,1.000000
238953,323,2063,1.000000
238954,916,2063,0.000000
238955,1293,1405,1.000000
238956,129,1576,0.000000
238957,66,1761,0.333333
238958,847,850,0.666667
238959,847,982,0.000000
238960,63,177,1.000000
238961,63,467,0.000000
238962,63,1338,0.000000
238963,63,1046,0.750000
238964,63,1191,1.000000
238965,63,2184,1.000000
238966,1191,1338,0.000000
238967,321,652,0.333333
238968,652,885,1.000000
238969,183,567,1.000000
238970,567,604,0.625000
238971,42,1044,0.000000
238972,42,1658,0.000000
238973,233,2595,0.000000
238974,1332,2595,0.000000
238975,2101,2595,0.000000
238976,507,1845,0.000000
238977,605,1845,0.000000
238978,605,2624,0.000000
238979,994,1845,1.000000
238980,994,2624,1.000000
238981,1845,2089,0.000000
238982,1845,2624,1.000000
238983,2089,2624,0.000000
238984,798,1838,0.000000
238985,619,2716,1.000000
238986,521,1114,1.000000
238987,1114,2202,0.000000
238988,521,2231,0.000000
238989,1114,2231,0.000000
238990,521,2421,0.000000
238991,1114,2421,0.000000
238992,521,2556,0.000000
238993,521,1117,1.000000
238994,1117,2202,0.000000
238995,1117,2231,0.000000
238996,1117,2421,0.000000
238997,2202,2231,1.000000
238998,2202,2421,1.000000
238999,2202,2556,1.000000
239000,2231,2556,1.000000
239001,2231,2601,0.000000
239002,2421,2556,0.666667
239003,2421,2601,0.000000
239004,2556,2601,0.000000
239005,1114,2601,1.000000
239006,1117,2601,0.444444
239007,1125,1378,0.000000
239008,1125,2869,0.000000
239009,1378,2869,1.000000
239010,35,264,0.000000
239011,90,264,0.000000
239012,264,473,1.000000
239013,264,691,1.000000
239014,264,2909,0.000000
239015,82,724,1.000000
239016,82,997,0.000000
239017,724,997,0.000000
239018,724,1259,0.000000
239019,997,1259,1.000000
239020,724,1868,1.000000
239021,1216,1355,1.000000
239022,460,641,0.000000
239023,460,1733,0.000000
239024,544,1845,1.000000
239025,823,1343,0.000000
239026,316,1345,0.000000
239027,823,1345,0.250000
239028,1848,1886,1.000000
239029,1886,2465,0.000000
239030,1886,2587,0.000000
239031,157,1205,0.000000
239032,960,1205,1.000000
239033,409,509,1.000000
239034,799,1268,0.000000
239035,799,1292,0.000000
239036,1268,1292,1.000000
239037,799,1469,0.000000
239038,799,1551,0.000000
239039,1268,1551,1.000000
239040,799,2131,0.000000
239041,1292,2131,1.000000
239042,348,1813,0.500000
239043,521,1004,0.000000
239044,521,1793,0.000000
239045,1625,2037,1.000000
239046,1773,1858,0.000000
239047,1773,2107,0.000000
239048,1858,2107,1.000000
239049,1773,2593,1.000000
239050,1858,2593,0.000000
239051,2107,2593,0.000000
239052,1627,2056,1.000000
239053,1628,2056,0.666667
239054,1627,2626,1.000000
239055,1628,2626,0.000000
239056,498,1104,0.000000
239057,498,1234,0.000000
239058,1104,1234,1.000000
239059,498,2693,0.000000
239060,1104,2693,1.000000
239061,1234,2693,1.000000
239062,124,2581,0.000000
239063,637,2581,1.000000
239064,132,395,1.000000
239065,395,454,0.000000
239066,395,2315,0.000000
239067,428,454,1.000000
239068,1898,2315,0.000000
239069,883,1243,1.000000
239070,883,1284,0.000000
239071,908,1284,1.000000
239072,3,2079,0.000000
239073,413,2079,0.000000
239074,3,491,1.000000
239075,413,491,1.000000
239076,413,774,1.000000
239077,491,774,0.166667
239078,124,455,0.000000
239079,107,721,1.000000
239080,107,1532,1.000000
239081,124,1532,0.000000
239082,455,721,1.000000
239083,721,1532,1.000000
239084,88,1704,0.000000
239085,57,2906,0.000000
239086,88,2906,1.000000
239087,399,2906,0.000000
239088,435,2906,0.000000
239089,506,1704,0.000000
239090,506,2906,1.000000
239091,519,1704,0.000000
239092,519,2906,1.000000
239093,1704,2906,0.000000
239094,668,1760,0.500000
239095,1017,1519,0.000000
239096,1519,1763,1.000000
239097,1519,1842,0.000000
239098,1519,2189,0.000000
239099,1519,2880,0.000000
239100,1842,2880,0.285714
239101,428,1122,1.000000
239102,490,1132,0.000000
239103,503,1346,0.000000
239104,125,574,1.000000
239105,574,916,0.000000
239106,61,366,0.000000
239107,67,366,1.000000
239108,61,1781,0.000000
239109,67,1781,1.000000
239110,366,1781,1.000000
239111,366,2037,1.000000
239112,1781,2037,1.000000
239113,98,507,0.000000
239114,257,507,0.000000
239115,98,2148,0.000000
239116,257,2148,0.000000
239117,507,677,0.000000
239118,507,1813,1.000000
239119,677,1813,0.000000
239120,677,2148,0.000000
239121,1813,2148,1.000000
239122,862,2516,0.000000
239123,862,2578,0.000000
239124,1279,2516,1.000000
239125,1279,2578,1.000000
239126,73,1002,0.000000
239127,226,1002,0.000000
239128,73,514,1.000000
239129,806,1002,0.000000
239130,73,1176,1.000000
239131,1002,1526,0.000000
239132,1002,2091,0.272727
239133,226,514,1.000000
239134,226,1176,1.000000
239135,226,1300,1.000000
239136,226,1526,1.000000
239137,226,1655,1.000000
239138,514,806,1.000000
239139,806,1176,1.000000
239140,806,1526,1.000000
239141,806,1655,1.000000
239142,361,2739,0.000000
239143,376,2739,1.000000
239144,357,2157,0.000000
239145,435,1046,1.000000
239146,435,2157,1.000000
239147,742,1046,0.000000
239148,742,2157,0.000000
239149,917,1046,1.000000
239150,1046,1704,0.363636
239151,622,2545,0.000000
239152,516,622,0.416667
239153,191,925,0.000000
239154,265,925,1.000000
239155,191,926,1.000000
239156,312,925,0.000000
239157,925,1532,0.000000
239158,926,1532,1.000000
239159,1000,1791,1.000000
239160,21,943,0.600000
239161,23,943,0.000000
239162,140,943,0.500000
239163,257,1606,0.000000
239164,257,2462,0.000000
239165,470,2462,0.000000
239166,1135,1617,0.000000
239167,1135,2507,0.000000
239168,884,1617,1.000000
239169,126,1059,1.000000
239170,223,2614,0.222222
239171,494,2614,0.000000
239172,75,782,1.000000
239173,782,1992,0.000000
239174,782,2125,0.000000
239175,1069,1569,0.125000
239176,1569,1992,1.000000
239177,1569,2125,1.000000
239178,782,1069,1.000000
239179,173,1868,0.000000
239180,1098,1868,0.000000
239181,173,1259,1.000000
239182,173,1293,1.000000
239183,1293,1868,0.000000
239184,173,2238,1.000000
239185,1868,2238,0.000000
239186,1098,1259,1.000000
239187,1098,1293,1.000000
239188,1259,2238,1.000000
239189,1293,2238,1.000000
239190,460,525,1.000000
239191,460,690,1.000000
239192,460,693,0.000000
239193,460,760,0.200000
239194,578,1234,0.000000
239195,1234,1525,0.500000
239196,795,990,1.000000
239197,471,1003,0.000000
239198,795,1003,1.000000
239199,471,2593,1.000000
239200,795,2593,0.000000
239201,990,1003,0.533333
239202,580,1250,0.333333
239203,905,1250,1.000000
239204,92,1974,0.000000
239205,138,1974,1.000000
239206,1383,1974,1.000000
239207,1384,1974,0.000000
239208,1974,2089,1.000000
239209,51,95,0.125000
239210,51,173,0.000000
239211,421,989,0.000000
239212,422,989,0.000000
239213,421,2371,1.000000
239214,989,2371,0.000000
239215,422,2371,1.000000
239216,163,223,0.000000
239217,164,223,0.000000
239218,163,222,1.000000
239219,163,564,1.000000
239220,223,564,0.000000
239221,164,222,1.000000
239222,164,564,1.000000
239223,222,564,1.000000
239224,433,573,0.000000
239225,573,1331,0.000000
239226,573,1555,0.000000
239227,347,433,1.000000
239228,347,1331,1.000000
239229,347,1555,0.200000
239230,358,1644,0.000000
239231,397,1644,0.000000
239232,867,1644,1.000000
239233,1370,1632,0.000000
239234,1370,1971,0.000000
239235,1370,2039,0.000000
239236,1657,1971,0.181818
239237,1287,1657,1.000000
239238,1370,1657,1.000000
239239,618,648,0.000000
239240,648,2344,0.000000
239241,618,2344,1.000000
239242,530,2405,0.000000
239243,1156,2405,1.000000
239244,1928,2405,0.000000
239245,627,1348,1.000000
239246,627,1811,1.000000
239247,189,267,1.000000
239248,265,764,1.000000
239249,1156,1718,0.000000
239250,1784,2187,0.000000
239251,461,1375,0.000000
239252,1375,1436,1.000000
239253,1436,1784,1.000000
239254,133,173,1.000000
239255,133,324,1.000000
239256,12,1743,0.500000
239257,324,1171,1.000000
239258,324,1743,1.000000
239259,253,570,0.000000
239260,570,1385,1.000000
239261,1697,1784,1.000000
239262,2,468,0.307692
239263,468,765,0.333333
239264,468,1632,0.000000
239265,468,1911,0.000000
239266,1632,1911,1.000000
239267,468,603,1.000000
239268,579,689,0.000000
239269,689,1952,0.000000
239270,720,1207,0.000000
239271,1207,1692,1.000000
239272,656,731,1.000000
239273,656,2023,1.000000
239274,730,1111,1.000000
239275,730,2023,1.000000
239276,731,1111,1.000000
239277,731,2023,1.000000
239278,143,1958,0.000000
239279,145,1958,0.000000
239280,184,1958,1.000000
239281,536,1958,1.000000
239282,98,117,1.000000
239283,117,257,0.000000
239284,98,1132,1.000000
239285,257,1132,0.000000
239286,98,2456,1.000000
239287,257,2456,0.000000
239288,117,1132,1.000000
239289,117,2456,1.000000
239290,1775,2878,1.000000
239291,167,705,1.000000
